Funding,Sin,type,Rep,LAB,QCBatch,strMAT,LabSam,Vol,Proportion,DryWt,WetWt,AnalysisType,Catno,C12d26,C16d34,C20d42,C24d50,C30d64,Units,C9ALK,C10ALK,C11ALK,C12ALK,C13ALK,C14ALK,C15ALK,C16ALK,C17ALK,PRISTANE,C18ALK,PHYTANE,C19ALK,C20ALK,C21ALK,C22ALK,C23ALK,C24ALK,C25ALK,C26ALK,C27ALK,C28ALK,C29ALK,C30ALK,C31ALK,C32ALK,C33ALK,C34ALK,C35ALK,C36ALK,TOTALKANES,UCM,comment
EVOSTC,-901,QC,1,ABL,L102192,,,,,,1,,NMFS_000,66.8,72.1,77.23,75.25,79.36,,0,10554.96,10518.84,11613.6,12236.92,11148.13,10846.08,12254.78,13525.13,13064.33,13137.73,83.55,11890.75,10464.27,9903.39,12391.26,11084.23,11426.6,10711.39,10649.11,4524.63,11560.35,10176.84,10709.25,0,10173.79,0,10619.64,0,0,270359.313,32318.58,
EVOSTC,-901,QC,1,ABL,F041492,,,,,,1,,NMFS_000,67.09,88.1,94.79,92.88,90.02,,0,9315.44,9749.4,10733.54,11634,9565.32,9536.07,11219.89,13007.92,12237.47,11960.59,81.48,10460.43,9390.44,9098.39,11071.35,9898.77,10289.72,9660.89,9527.68,3967.7,10777.88,9561.3,10003.49,0,9182.35,0,9216.97,0,0,239930.703,16125.25,
EVOSTC,-901,QC,1,ABL,L060591,,,,,,1,,NMFS_000,70.27,78.83,88.95,94.49,100.4,,0,10088.5,10076.35,11104.97,11545.99,10136.35,9992.19,11700.15,13325.5,12902.03,12398.13,221.05,11223.59,10273.31,10184.16,10711.55,9747.99,10372.55,9822.42,9977.7,4273.84,11079.01,9757.69,10093.22,0,9181.93,0,8713.7,0,0,253047,10300.15,
EVOSTC,-901,QC,1,ABL,S111992,,,,,,1,,NMFS_000,71.32,80.66,84.87,85.73,89.21,,0,10262.29,10077.75,11080.55,11687.88,10526.17,10886.07,11798.06,13134.41,12603.65,12764.52,89.75,11148.48,9898.23,9504.99,11335.94,10100.63,10556.19,9942.95,9861.82,4146.95,10768.06,9682.02,10217.9,0,9529.86,0,9575.99,0,0,595999.875,0,
EVOSTC,-901,QC,1,ABL,R122892,,,,,,1,,NMFS_000,71.62,84.59,94.38,101.37,110.38,,0,9411.13,9394.43,10263.13,10995.56,9946.16,9809.92,10847.15,12249.87,11881,11887.62,83.15,10333.94,9096.59,8733.51,10204.21,9216.58,9692.93,9234.84,9234.93,4002.81,9802.64,8856.97,9333.95,0,8848.41,0,8922.04,0,0,234494.797,22961.689,
EVOSTC,-901,QC,1,ABL,L092592,,,,,,1,,NMFS_000,72.43,83.3,89.89,90.42,92.67,,0,9225.75,9926.03,11237,12202.78,10698.47,10382.57,11817.87,13367.19,13093.09,12658.77,80.08,11200.24,10057.61,9711.46,11650.52,10311.04,10581.45,9851,9709.3,4054.51,11046.57,9925.98,10387.65,0,9585.99,0,9517.01,0,0,171760.094,51774.352,
EVOSTC,-901,QC,1,ABL,S051292,,,,,,1,,NMFS_000,74.02,73.61,77.79,80.66,82.34,,0,9972.87,10263.47,10985.06,11076.44,10073.24,9666.87,10725.18,11901.55,10911.36,12258.96,88.52,10898.71,9851,9675.65,11249.31,10172.35,10717.97,10106.2,10078.93,4266.72,11245.24,10006.04,10508.44,0,9712.24,0,9682.06,0,0,249017,0,
EVOSTC,-901,QC,1,ABL,S110592,,,,,,1,,NMFS_000,74.26,77.92,78.86,79.47,80.85,,0,9859.04,9834.97,10746.75,11265.37,10710.12,9502.41,11395.78,12301.94,11894.84,12376.63,76.85,10930.64,9690.9,9306.63,11012.2,9845.36,10202.42,9632.5,9577.36,4040.49,10498.79,9423.91,10242.23,0,9492.36,0,9514.73,0,0,242937.797,33390.871,
EVOSTC,-901,QC,1,ABL,L050492,,,,,,1,,NMFS_000,74.39,92.89,103.05,103.7,102.92,,0,9118.16,9487.03,10570.2,11404.26,8919.27,9250.29,10310.13,12167.77,11395.58,11678.16,84.3,10370.64,9374.88,9112.12,10962.76,9765.82,10103.47,9426.32,9295.88,3922.23,10413.95,9437.08,10171.77,0,10036.24,0,10577.11,0,0,239727.297,0,
EVOSTC,-901,QC,1,ABL,F072491,,,,,,1,,NMFS_000,74.76,81.59,104.94,115,104.85,,0,9830.63,10031.66,10819.43,11175.14,10707.49,10262.52,11605.82,12622.38,12876.74,12470.82,84.27,11262.93,10448.92,10554.04,10689.29,9888.86,10521.42,9906.65,9709.7,4032.67,12168.64,10369.55,10812.27,0,10086.78,0,9963.82,0,0,249174.703,0,
EVOSTC,-901,QC,1,ABL,F033093,,,,,,1,,NMFS_000,76.53,86.53,94.45,96.94,104.34,,0,9840.44,9952.75,10754.4,11822.03,10167.73,10038.59,11373.51,12405.89,12815.51,12033.04,62.29,10660.99,9526.62,9179,10813.8,9632.92,9937.74,9402.75,6100.04,3927.87,10115.53,9020.59,9540.35,0,8891.49,0,8898.69,0,0,238307.297,29587.699,
EVOSTC,-901,QC,1,ABL,S040292,,,,,,1,,NMFS_000,76.67,75.95,82.33,81.91,81.4,,0,10295.32,10307.21,11161.64,11380.17,10982.67,11262.02,11234.09,12256.16,11448.07,12237.99,152.58,10733.86,9885.01,9436.56,11055.54,9775.43,10458.29,9659.25,9605.31,4048.12,11219.26,10143.28,10554.78,0,9996.9,0,10150.03,0,0,271950.313,17898.67,
EVOSTC,-901,QC,1,ABL,S081792,,,,,,1,,NMFS_000,76.95,81.46,99.34,97.28,92.05,,0,10298.3,10217.07,11254.25,11973.97,11158.52,10173.14,12174.85,13732.65,13308.52,12562.05,26.1,11234.75,10122.02,9765.36,11876.77,10500.93,10775.54,10032.78,9781.04,4082.04,11612.42,10210.74,10549.62,0,9549.85,0,9382.64,0,0,257503.594,3707.83,
EVOSTC,-901,QC,1,ABL,F110292,,,,,,1,,NMFS_000,77.01,82.47,86,84.37,84.75,,0,11332.21,11281.55,12226.42,12564.66,11583.71,11463.99,12647.06,13815.82,13688.07,13987.48,94.22,12291.76,10992.04,10716.14,13114.2,11710.71,12104.34,11408.57,11354.57,5034.91,12629.47,11491.29,12071.85,0,11252.02,0,10978.1,0,0,307731.313,0,
EVOSTC,-901,QC,1,ABL,L070491,,,,,,1,,NMFS_000,77.17,87.78,96.45,98.22,115.95,,0,0,9287.68,10676.37,11496.52,10158.1,9886.55,11291.91,12422.51,12380.83,12957.74,86.43,11387.96,10116.16,9602.66,11372.46,9937.76,10147.93,9510.25,9484.93,4091.57,9779.84,9048.52,9901.41,0,10020.6,0,11060.78,0,0,245376.406,0,
EVOSTC,-901,QC,1,ABL,L022592,,,,,,1,,NMFS_000,77.47,83.42,85.32,86.12,83.34,,0,9953.64,10114.44,10939.29,11297.09,10767.5,10628.77,11592.48,12816.22,12398.17,13159.45,107.62,11529.85,10343.07,10060.66,11256.27,10044.91,10387.24,9708.43,9553.2,3978.16,10933.21,9776.47,10225.72,0,9570.51,0,9672.42,0,0,254879.406,0,
EVOSTC,-901,QC,1,ABL,L091191,,,,,,1,,NMFS_000,77.54,88.68,95.95,97.93,93.42,,0,10112.54,10194.96,11174.56,11489.79,9977.72,9908.06,11691.13,13130.44,12682.72,12806.71,147.79,11628.14,10348.57,10164.39,11423.86,10195.36,10488.84,9682.77,9457.97,3935.86,11545.1,9936.5,10078.9,0,8927.52,0,8911.43,0,0,251329.094,46363.891,
EVOSTC,-901,QC,1,ABL,L012292,,,,,,1,,NMFS_000,77.84,80.7,82.7,84.51,84.9,,0,10051.99,10032.62,10802.96,11164.5,10703.35,10137.33,11165.57,12669.73,12166.61,12825.84,60.18,11395.92,10229.45,9967.22,11039.01,9919.02,10262.74,9667,9540.96,4056.21,10851.83,9708.21,10167.5,0,9546.77,0,9530.46,0,0,250090.094,0,
EVOSTC,-901,QC,1,ABL,S042992,,,,,,1,,NMFS_000,77.99,92.61,102.25,103.24,102.76,,0,9114.93,9662.25,10787.93,11633.31,9345.22,9493.95,10314.73,11949.7,11144.95,11657.47,71.02,10415.18,9471.16,9264.95,11076.94,9833.5,10126.88,9449.02,9306.53,3926.57,10759.25,9580.26,10037.61,0,9378.06,0,9396.76,0,0,239190.906,0,
EVOSTC,-901,QC,1,ABL,L100991,,,,,,1,,NMFS_000,78.03,91.27,105.8,112.43,108.84,,0,10209.42,10286.72,11265.82,11863.37,10315.03,10004.6,11814.43,13359.56,12997.17,12431.39,3.08,11413.47,10558.46,10647.78,11403.67,10273.76,10731.72,10016.29,9801.18,4075.98,11604.29,9951.71,10148.28,0,8818.24,0,7062.2,0,0,252860.203,59983.16,
EVOSTC,-901,QC,1,ABL,R052093,,,,,,1,,NMFS_000,78.31,88.61,92.53,89.44,93.97,,0,9804.16,9823.36,11666.85,13718.37,10780.23,10516.44,11972.07,13069.53,13655.25,13329.59,69.47,11710.98,10186.92,9193.97,12711.53,10589.01,10592.31,9858.37,9852.34,4113.94,10992.01,9834.29,10287.68,0,9549.35,0,9753.64,0,0,260084.297,0,
EVOSTC,-901,QC,1,ABL,R122992,,,,,,1,,NMFS_000,78.82,81.89,87.29,89.83,93.69,,0,9793.61,9898.89,10745.98,11231.33,10919.27,10670.43,11444.73,12819.58,12576.54,12716.05,92.89,11026.09,9652.95,9169.15,11148.22,9873.13,10210.61,9585.19,9448.46,4045.92,10483.96,9422.05,9897.13,0,9294.76,0,9493.85,0,0,247605.5,6526.14,
EVOSTC,-901,QC,1,ABL,L061991,,,,,,1,,NMFS_000,78.98,88.21,92.4,92.49,95.86,,0,9735.01,9862.53,10907.82,11585.14,10633.14,10290.55,11513.53,12363.73,12637.4,13229.59,97.38,11506.78,10255.1,9901.02,11278.62,10027.65,10381.94,9668.53,9548.88,3979.18,11087.11,9769.27,10115.15,0,9024.81,0,8864.98,0,0,251020.203,74443.023,
EVOSTC,-901,QC,1,ABL,L012392,,,,,,1,,NMFS_000,79.02,89.11,92.72,94.11,97.15,,0,9932.38,10052.34,10781.41,11112.44,10184.3,10658.77,11394.26,12894.83,12409.25,12950.15,65.41,11326.44,10195.86,9876.62,10992.47,9804.67,10228.98,9567.56,9544.42,4092.25,10580.58,9532.25,10142.13,0,9786.98,0,10358.28,0,0,252149.406,0,
EVOSTC,-901,QC,1,ABL,L020492,,,,,,1,,NMFS_000,79.24,86.34,90.99,92.75,94.23,,0,9031.66,9358.53,10191.26,10566.88,9711.95,9433.54,10741.59,12170.62,11701.58,12132.81,74.61,10678.75,9622.62,9378.93,10473.2,9345.05,9709.38,9139.96,9082.54,3839.76,10231.91,9159.96,9604.4,0,9012.73,0,9166.3,0,0,236272.797,0,
EVOSTC,-901,QC,1,ABL,S102792,,,,,,1,,NMFS_000,79.68,82.41,86.83,85.03,82.76,,0,11354.03,11268.02,12357.64,12719.06,11871.24,11403.02,12459.85,12950.98,13900.63,13374.05,89.79,11730.65,10539.6,10214.15,12599.9,11317.03,11719.76,11043.38,10930.46,4658.66,12289.26,10993.22,11675.13,0,10621.7,0,10236.53,0,0,276106.5,53537.82,
EVOSTC,-901,QC,1,ABL,S072292,,,,,,1,,NMFS_000,79.78,85.64,88.82,88.42,84.42,,0,9946.5,10147.86,11144.43,12247.92,10122.27,10045.52,11078.06,12121.38,11507.36,12253.62,83.95,10839.2,9759.95,9382.84,11769.67,10304.9,10503.35,9652.44,9380.24,3905.54,11346.84,9956.6,10335.82,0,9453.51,0,9336.96,0,0,248545,11922.26,
EVOSTC,-901,QC,1,ABL,S020293,,,,,,1,,NMFS_000,80.43,85.15,89.91,90.99,94.46,,0,10364.99,10245.77,11103.23,11525.94,10932.24,11232.71,11773.62,12815.88,12475.58,12652.78,71.94,11111.85,9878.03,9474.53,11449.7,10206.78,10539.14,9567.58,9651.56,4054.99,10839.34,9714.42,10261.51,0,9794.96,0,10048.99,0,0,253529.906,0,
EVOSTC,-901,QC,1,ABL,R010993,,,,,,1,,NMFS_000,80.45,89.26,92.19,94.16,99.16,,0,9532.63,9784.83,10690.45,11290.44,10417.06,10258.52,11301.87,12665.45,12302.67,12571.63,83.84,10914.7,9566.7,9067.5,10984.86,9742.56,10081.04,9478.44,9358.96,4039.42,10401.07,9306.63,9796.34,0,9191.48,0,9264.37,0,0,243646.703,2667.28,
EVOSTC,-901,QC,1,ABL,L060492,,,,,,1,,NMFS_000,80.6,87.97,90.52,90.8,92.57,,0,10242.27,10450.47,11407.05,11863.66,10405.07,10085.77,11102.27,12581.15,11753.95,12841.17,93.78,11322.62,10185.14,9915.88,11835.38,10526.02,10877.92,10163.57,10010.1,4220.33,11590.69,10296,10688.29,0,9693.72,0,9470.95,0,0,255500.5,23204.24,
EVOSTC,-901,QC,1,ABL,L020592,,,,,,1,,NMFS_000,80.64,88.46,91.77,94.75,99.78,,0,9222.07,9545.31,10449.5,10894.68,10074.92,9743.77,10836.53,12188.18,11724.59,12419.04,100.39,10878.45,9741.34,9492.11,10477.46,9432.99,9857.59,9382.19,9383,4003.22,10272.8,9260.59,9663.48,0,9041.46,0,9137.63,0,0,240470,3104.48,
EVOSTC,-901,QC,1,ABL,L010292,,,,,,1,,NMFS_000,80.86,90.53,95.27,98.82,103.77,,0,10994.04,10927.76,11655.96,11657.4,10164.97,9238.55,10644.73,11792.07,10902.29,12410.26,53.5,11194.96,10465.13,10436.46,11699.43,10511.93,11071.43,10492.09,10450.71,4485.58,11450.37,10352.87,11010.34,0,10534.39,0,10792.83,0,0,254535.203,8959.81,
EVOSTC,-901,QC,1,ABL,L081292,,,,,,1,,NMFS_000,80.96,87.94,88.56,91.89,98.12,,0,8806.98,10102.87,11106.41,11632.28,10259.52,9896.37,10937.72,12336.63,11596.22,13673.48,95.81,11907.74,10595.21,10171.34,11470.24,10227.4,10619.47,10005.5,9856.9,4220.28,10908.28,9791.77,10432.85,0,9808.61,0,9996.29,0,0,252181.797,18605.41,
EVOSTC,-901,QC,1,ABL,L040892,,,,,,1,,NMFS_000,81.16,83.01,85.7,86.17,93.62,,0,10231.13,10498.58,11328.42,11667.68,11226.11,10453.64,11622.2,13270.3,12378.23,12540.33,90.61,10993.46,9911.77,9667.03,11409.23,10328.57,10828.65,10292.08,10323.33,4415.48,10905.83,10019.98,10917.41,0,10650.82,0,9637.47,0,0,259441.906,4963.85,
EVOSTC,-901,QC,1,ABL,F041993,,,,,,1,,NMFS_000,81.17,96.32,101.8,102.49,105.78,,0,9548.99,9578.09,10361.88,11374.46,9615.48,9301.96,10957,11826.87,12233.53,11919.98,41.86,10506.86,9352.65,8984.38,10622.14,9423.66,9749.77,9134.75,9008.01,3770.18,9997.8,8932.28,9380.18,0,8760.31,0,8715.36,0,0,234009.703,35159.602,
EVOSTC,-901,QC,1,ABL,F010793,,,,,,1,,NMFS_000,81.24,88.65,96.08,98.71,105.79,,0,9970.86,9878.12,10702.05,11216.89,10380.21,10561.43,11414.6,12777.75,12321.27,12386.35,42,10799.34,9519.12,9082.61,10968.62,9750.15,10097.44,9464.65,9348.49,3945.42,10216.59,9236.76,9770.71,0,9296.35,0,9536.98,0,0,243715.094,13372.06,
EVOSTC,-901,QC,1,ABL,L022492,,,,,,1,,NMFS_000,81.33,90.91,93.49,96.57,96.28,,0,9480.16,9799.9,10682.62,11359.32,10459.43,10261.15,11248.45,12538.41,12149.59,12767.96,91.02,11311.5,10084.03,9858.29,10840.35,9741.55,10176.43,9595.83,9570.23,3982.33,10668.6,9544.78,9999.45,0,9341.99,0,9355.53,0,0,249406.297,0,
EVOSTC,-901,QC,1,ABL,L121191,,,,,,1,,NMFS_000,81.74,89.91,100.23,103.08,107.51,,0,10261.2,10289.72,10940.61,11106.9,10165.39,9923.04,11605.55,13147.16,12367.01,13041.79,69.2,11433.63,10249.32,9932.93,11240.98,9948.98,10299.89,9663.59,9555.3,3998.11,10678.55,9529.93,9896.39,0,8983.36,0,8834.54,0,0,249545.703,9067.64,
EVOSTC,-901,QC,1,ABL,L092492,,,,,,1,,NMFS_000,81.93,86.09,89.02,88.2,91.74,,0,9401.8,10156.2,11346.56,12088.14,11192.29,10816.15,11895,12767.72,13366.22,13009.76,92.25,11407.67,10140.69,9725.24,11832.51,10431.68,10685.46,9933.22,9748.47,4091.98,11208.49,9952.24,10402.77,0,9506.78,0,9360.21,0,0,255749.406,176698.203,
EVOSTC,-901,QC,1,ABL,L040792,,,,,,1,,NMFS_000,82.07,85.63,89.12,89.11,88.74,,0,10173.86,10383.5,11306.01,11766.27,11076.02,10032.84,11377.7,13735.21,12949.87,12405.91,78.43,10889.36,9849.1,9632.33,11415.71,10273.86,10734.41,10066.64,9984.27,4227.66,11285.05,10091.98,10619.42,0,9999.94,0,10244.95,0,0,256894.094,5223.81,
EVOSTC,-901,QC,1,ABL,S091492,,,,,,1,,NMFS_000,82.15,90.06,95.49,97.17,97.15,,0,10050.02,10324.71,11348.73,12221.33,11047.43,10409.93,12015.57,13164.73,12779.6,12766.01,51.57,11218.27,10094.19,9827.65,11665.64,10503.12,10926.31,10262.83,10155.34,4329.99,11584.26,10282.59,10666.41,0,9843.75,0,9257.8,0,0,263724,55530.02,
EVOSTC,-901,QC,1,ABL,F062492,,,,,,1,,NMFS_000,82.18,88.98,93.21,94.15,93.3,,0,9764.3,9890.09,10720.92,11256.31,9627.03,9277.34,10697.74,12071.21,11800.72,11970.65,117.7,10545.61,9521.4,9244.04,11434.77,10092.79,10354.11,9602.62,9316.3,3944.11,11004.51,9700.66,10084.27,0,9234.26,0,9242.59,0,0,240515.594,15367.48,
EVOSTC,-901,QC,1,ABL,L061992,,,,,,1,,NMFS_000,82.29,86.42,88.46,89.8,91.28,,0,10629.15,10783.52,11708.23,12130.52,10716.52,10444.95,11325.63,12864.54,11949.85,12737.97,87.87,11289.08,10324.81,10078.38,12312.79,10888.16,11167.24,10447.6,10235.1,4247.26,12107.06,10650.7,10917.08,0,9652.95,0,9283.63,0,0,265476.813,0,
EVOSTC,-901,QC,1,ABL,F080692,,,,,,1,,NMFS_000,82.35,90.47,97.72,90.89,82.78,,0,9834.62,9810.67,10814.79,11368.69,10484.52,10114.09,11395.26,22001.869,13826.34,12464.91,86.42,10912.18,9601.88,9071.75,11766.15,10172.06,10240.75,9434.53,9027.4,3774.57,11100.55,9729.86,9980.49,0,8998.2,0,8710.26,0,0,258676.906,0,
EVOSTC,-901,QC,1,ABL,L073091,,,,,,1,,NMFS_000,82.52,95.58,108.39,101.26,88.82,,0,8989.21,9281.36,10678.67,11492.11,9053.31,9292.94,11171.64,13012.34,12934.8,11747.91,91.35,10712.47,9751.29,9438.84,11379.89,9769.01,9695,8732.72,8321.31,3420.71,10550.94,9425.95,10096.16,0,9690.08,0,9826.77,0,0,239364,0,
EVOSTC,-901,QC,1,ABL,F120591,,,,,,1,,NMFS_000,82.69,92.9,96.04,98.27,95.55,,0,10486.47,10650.22,11570.29,11793.17,10025.65,9587.57,10690.3,11876.56,10957.4,12485.97,79.85,11378.21,10585.45,10571.07,11991,10691.2,11035.26,10265.41,10140.51,4320.71,11730.45,10642.78,11281.63,0,10603.75,0,10327.62,0,0,257919,0,
EVOSTC,-901,QC,1,ABL,L050592,,,,,,1,,NMFS_000,82.82,90.15,97.49,99.46,103.97,,0,9289.03,9625.47,10574.93,11164.33,9934,9784.41,10711.74,12240.61,11454.03,11724.4,83.49,10337.27,9336.06,9144.23,10980.84,9824.01,10257.01,9672.84,9585.69,4071.85,10510.36,9523.01,10202.8,0,9892.95,0,10272.73,0,0,241638.906,0,
EVOSTC,-901,QC,1,ABL,L081192,,,,,,1,,NMFS_000,82.92,88.23,92.63,93.76,93.25,,0,9879.9,10140.42,11088.25,11852.74,11145.13,10744.54,11807.28,20866.391,14200.98,12872.51,82.6,11227.92,9973.63,9581.46,11523.71,10227.65,10642.25,9920.08,9802.74,4126.19,11101.7,9887.14,10411.18,0,9703.83,0,9844.23,0,0,264237.5,0,
EVOSTC,-901,QC,1,ABL,L061892,,,,,,1,,NMFS_000,82.94,90.12,92.4,93.34,92.95,,0,9647.37,10232.02,11441.05,12083.39,10327.47,9934.65,10915.57,12407.96,11580.23,12297.75,90.17,10891.82,9867.62,9621.03,11923.69,10545.92,10829.62,10030.07,9799.22,4081.34,11673.3,10322.08,10665.75,0,9451.08,0,9066.2,0,0,252023.906,18891.369,
EVOSTC,-901,QC,1,ABL,L073191,,,,,,1,,NMFS_000,83.1,91.25,98.58,100.16,113.83,,0,9421.42,9640.44,10454.92,10868.09,9937.79,9579.58,11026.86,12104.93,12257.64,12412.99,97.29,10950.87,9819.41,9543.46,10698.2,9556.8,9980.76,9454.63,9465.55,4050.49,9966.25,9114.28,9964.35,0,10055.09,0,10968.43,0,0,242578.906,11386.02,
EVOSTC,-901,QC,1,ABL,L031092,,,,,,1,,NMFS_000,83.14,95.38,97.32,97.58,95.22,,0,9405.05,9553.07,10488.67,11061.99,9670.29,9548.78,10649.99,12125.31,11574.75,12663.08,92.24,11058.75,9983.08,9713.61,10802.24,9611.26,9953.54,9331.19,9172.17,3871.59,10517.86,9368.95,9811.24,0,9119.54,0,9168.29,0,0,246781.594,0,
EVOSTC,-901,QC,1,ABL,S080492,,,,,,1,,NMFS_000,83.31,91.79,97.12,96.97,98.8,,0,9543.89,9715.98,10770.38,11602.88,10690.07,10265.02,11403.79,12361.49,11993.38,12629.32,0,11010.12,9746.97,9326.93,11407.86,10010.32,10171.46,9387.02,9387.64,3886.79,10719.43,9643.86,10215.92,0,9692.13,0,9811.67,0,0,251562.406,52719.762,
EVOSTC,-901,QC,1,ABL,S010893,,,,,,1,,NMFS_000,83.57,88.79,95.1,96.06,92.87,,0,9812.94,9865.36,10728.67,11277.21,10610.57,10424.67,11392.66,12806.67,12432.26,12034.01,84.94,10512.58,9301.48,8902.64,10971.42,9789.96,10149.84,9545.41,9351.55,3993.14,11079.11,9715.3,9957.41,0,8934.62,0,8717.53,0,0,243807.094,24463.52,
EVOSTC,-901,QC,1,ABL,F080891,,,,,,1,,NMFS_000,83.97,91.3,101.93,103.49,94.14,,0,10013.78,9955.03,11196.21,11446.88,9856.29,9637.71,11456.36,13336.42,12850.02,12448.01,10.83,11247.55,10378.4,10223.63,11397.62,10091.39,10340.14,9404.57,8987.24,3642.2,11909.34,10257.42,10441.1,0,9086.93,0,8893.56,0,0,250996,0,
EVOSTC,-901,QC,1,ABL,S093092,,,,,,1,,NMFS_000,84,86.09,90.33,93.2,98.08,,0,9652.23,9927.57,10994.35,11489.62,10989.61,10404.66,11621.49,12564.24,12277.29,12674.3,87.33,11102.8,9898.34,9563.87,11741,10383.19,10612.67,9864.49,9597.55,3992.21,11491.95,10109.84,10495.11,0,9916.42,0,10514.04,0,0,252895,0,
EVOSTC,-901,QC,1,ABL,L042092,,,,,,1,,NMFS_000,84.18,89.84,90.83,91.28,90.82,,0,10627.96,9994.46,10757.93,11107.44,9673.86,9375.18,10249.38,11436.59,10713.02,12244.17,92.79,10683.69,9554.14,9257.81,11046.54,9881.87,10292.79,9617.69,9518.29,4018.08,10835.54,9669.21,10223.59,0,9559.3,0,9572.43,0,0,243105.797,0,
EVOSTC,-901,QC,1,ABL,R121592,,,,,,1,,NMFS_000,84.23,91.77,95.08,94.45,100.21,,0,9640.35,9809.57,10743.23,11360.54,10430.37,10138.83,11305.72,12814.47,12420.91,12463.68,94.05,10816.99,9515.59,9040.38,11049.86,9714.74,9937.55,9213.01,9089.7,3693.76,9906.58,8979.14,9652.71,0,9341.47,0,9533.48,0,0,241794,0,
EVOSTC,-901,QC,1,ABL,L100792,,,,,,1,,NMFS_000,84.39,90.51,94.94,98.31,108.64,,0,10424.54,10704.6,11749.03,12486.05,11472.83,10680.93,12311,13292.25,13233.06,13317.54,54.81,11722.12,10443.16,10075.36,12221.57,10854.89,11172.65,10382.4,10736.35,4285.17,11834.65,10380.05,10681.71,0,9787.83,0,10168.67,0,0,265250.094,36223.422,
EVOSTC,-901,QC,1,ABL,S012593,,,,,,1,,NMFS_000,84.6,89.14,91.82,93.23,100.89,,0,10122.27,10173.49,11071.62,11511.97,10953.97,10580.45,11530.59,12416.1,12111.37,12640.07,54.51,11008.51,9739.29,9321.55,11459.03,10182.38,10544.11,9870.92,9785.86,4157.13,10407.34,9523.56,10347.54,0,10433.68,0,10988.52,0,0,252097.703,0,
EVOSTC,-901,QC,1,ABL,S092192,,,,,,1,,NMFS_000,84.8,87.84,90.71,88.36,81.33,,0,10030.39,10232.78,11260.5,11870.47,11092.35,10645.18,11702.61,12734.4,12476.52,12752.11,88.81,11168.25,9933.82,9555.61,11868.64,10451.57,10627.97,9786.81,9435.18,3877.7,11798.47,10151.02,10256.67,0,9019.87,0,9021.83,0,0,253492.297,0,
EVOSTC,-901,QC,1,ABL,F082092,,,,,,1,,NMFS_000,84.84,90.39,97.12,96.51,96.41,,0,9999.63,10077.15,10937.81,11657.41,10786.49,10389.89,11677.85,13222.48,13132.24,12650.37,90.2,11102.97,9907.18,9545.96,11653.4,10293.93,10488.77,9741.45,9469.84,3907.43,11451.32,9889.57,10011.83,0,8361.72,0,7862.36,0,0,250452.203,51133.551,
EVOSTC,-901,QC,1,ABL,L060592,,,,,,1,,NMFS_000,85.21,92.6,94.57,95.72,98.9,,0,9627.45,10017.15,11104.31,11706.6,9982.4,9559.89,10488.85,11857.28,11073.77,11840.29,84.86,10466.04,9493.17,9280.76,11429.06,10190.17,10514.86,9835.24,9691.42,4090.95,11095.23,9890.41,10270.25,0,9342.58,0,9193.04,0,0,243551.5,2147.04,
EVOSTC,-901,QC,1,ABL,S120192,,,,,,1,,NMFS_000,85.37,88.72,91.28,93.41,94.48,,0,10031.71,9925.61,10825.8,11311.97,10877.31,10874.04,11615.43,12703.54,12221.93,13518.32,83.48,11834.86,10490.83,10028.51,11163.04,9952.83,10306.55,9619.5,9517.19,3965.79,10588.62,9460.53,9965.21,0,9385.11,0,9804.83,0,0,245912.703,0,
EVOSTC,-901,QC,1,ABL,L112691,,,,,,1,,NMFS_000,85.54,96.66,100.65,104.84,100.73,,0,10530.91,10617.8,11433.11,11431.74,9873.51,9528.5,10738.95,11801.65,10641.44,12683.38,39.99,11496.83,10631.68,10535.11,11401.43,10435.46,10964.48,10402,10297.76,4387.52,11235.68,10023.67,10578.59,0,9851.55,0,9521.68,0,0,252510.906,37925.43,
EVOSTC,-901,QC,1,ABL,F111792,,,,,,1,,NMFS_000,85.74,93.77,100.81,98.89,100.87,,0,8507.44,8510.29,9363.07,9899.39,9153.76,8940.03,10019.34,10870.08,10807.47,10625.52,75.01,9347.79,8307.79,7972.34,9628.54,8587.84,8885.63,8401.13,8372.54,3535.9,9269.95,8318.34,8789.57,0,8190.52,0,8151.66,0,0,213967.406,23963.289,
EVOSTC,-901,QC,1,ABL,L092591,,,,,,1,,NMFS_000,85.75,95.81,108.01,114.4,111.56,,0,10226.04,10244.94,11278.1,11705.31,10170.33,10014.84,11756.86,13569.77,13074.09,12488.52,97.69,11408.31,10500.69,10528.09,11174.13,10112.54,10560.33,9994.13,9859.41,4084.89,11279.03,9857.87,10057.62,0,8732.9,0,8393.45,0,0,239542.797,17934.01,
EVOSTC,-901,QC,1,ABL,S061092,,,,,,1,,NMFS_000,85.85,94.38,97.3,102.7,108.84,,0,10197.49,10379.32,11360.83,11750.64,9988.1,9718.89,10941.72,12169.05,11333.23,13583.2,94.18,12046.86,10959.05,10714.04,11952.37,10627.37,10969.72,10239.46,10061.18,4222.03,11367.62,10392.22,10724.17,0,9813.82,0,9872.17,0,0,257183.5,8875.43,
